Run	Library	Gene	Adapter.Order	Adapter	Primer.Tag.Number	MLID	Country	Ocean	Locality	Site	Subsite	Ecosystem	Habitat	Size	Fraction	Sample	Note
BCS_18	18	COI	3	AR005	4	ML0561	USA	Pacific	Friday Harbor	FHL dock	MBIO_71	Dock	Chain	>45	Sessile	Primary	NA
BCS_18	18	COI	3	AR005	5	ML0562	USA	Pacific	Friday Harbor	FHL dock	MBIO_51	Dock	Tire	>45	Sessile	Primary	NA
BCS_18	18	COI	3	AR005	6	ML0563	USA	Pacific	Friday Harbor	FHL dock	MBIO_74	Dock	Float	>45	Sessile	Primary	NA
BCS_18	18	COI	3	AR005	7	ML0564	USA	Pacific	Friday Harbor	FHL dock	MBIO_42	Dock	Tire	>45	Sessile	Primary	NA
BCS_18	18	COI	3	AR005	8	ML0565	USA	Pacific	Friday Harbor	FHL dock	MBIO_40	Dock	Tire	>45	Sessile	Primary	NA
BCS_18	18	COI	3	AR005	9	ML0566	USA	Pacific	Friday Harbor	FHL dock	MBIO_49	Dock	Tire	>45	Sessile	Primary	NA
BCS_18	18	COI	3	AR005	10	ML0567	USA	Pacific	Friday Harbor	FHL dock	MBIO_39	Dock	Tire	>45	Sessile	Primary	NA
BCS_18	18	COI	4	AR006	1	ML0568	USA	Pacific	Friday Harbor	FHL dock	MBIO_77	Dock	Piling	>45	Sessile	Primary	NA
BCS_18	18	COI	4	AR006	2	ML0569	USA	Pacific	Friday Harbor	FHL dock	MBIO_45	Dock	Tire	>45	Sessile	Primary	NA
BCS_18	18	COI	4	AR006	3	ML0570	USA	Pacific	Friday Harbor	FHL dock	MBIO_70	Dock	Float	>45	Sessile	Primary	NA
BCS_18	18	COI	4	AR006	4	ML0571	USA	Pacific	Friday Harbor	FHL dock	MBIO_50	Dock	Tire	>45	Sessile	Primary	NA
BCS_18	18	COI	4	AR006	5	ML0572	USA	Pacific	Friday Harbor	FHL dock	MBIO_48	Dock	Tire	>45	Sessile	Primary	NA
BCS_18	18	COI	4	AR006	6	ML0573	USA	Pacific	Friday Harbor	FHL dock	MBIO_78	Dock	Piling	>45	Sessile	Primary	NA
BCS_18	18	COI	4	AR006	7	ML0574	USA	Pacific	Friday Harbor	FHL dock	MBIO_54	Dock	Tire	>45	Sessile	Primary	NA
BCS_18	18	COI	4	AR006	8	ML0575	USA	Pacific	Friday Harbor	FHL dock	MBIO_46	Dock	Tire	>45	Sessile	Primary	NA
BCS_18	18	COI	4	AR006	9	ML0576	USA	Pacific	Friday Harbor	FHL dock	MBIO_55	Dock	Tire	>45	Sessile	Primary	NA
BCS_18	18	COI	4	AR006	10	ML0577	USA	Pacific	Friday Harbor	FHL dock	MBIO_52	Dock	Tire	>45	Sessile	Primary	NA
BCS_18	18	COI	5	AR007	1	ML0578	USA	Pacific	Friday Harbor	Open bay	MBIO_21	Pelagic	Water	>80	Plankton	Primary	NA
BCS_18	18	COI	5	AR007	2	ML0579	USA	Pacific	Friday Harbor	Open bay	MBIO_22	Pelagic	Water	>500	Plankton	Primary	NA
BCS_18	18	COI	5	AR007	3	ML0580	USA	Pacific	Friday Harbor	Open bay	MBIO_24	Pelagic	Water	>80	Plankton	Primary	NA
BCS_18	18	COI	5	AR007	4	ML0581	USA	Pacific	Friday Harbor	Open bay	MBIO_25	Pelagic	Water	>500	Plankton	Primary	NA
BCS_18	18	COI	5	AR007	5	ML0582	USA	Pacific	Friday Harbor	Open bay	MBIO_27	Pelagic	Water	>80	Plankton	Primary	NA
BCS_18	18	COI	5	AR007	6	ML0583	USA	Pacific	Friday Harbor	Open bay	MBIO_28	Pelagic	Water	>500	Plankton	Primary	NA
BCS_18	18	COI	5	AR007	7	ML0584	USA	Pacific	Friday Harbor	Open bay	MBIO_81	Pelagic	Water	>80	Plankton	Primary	NA
BCS_18	18	COI	5	AR007	8	ML0611	USA	Pacific	Friday Harbor	FHL dock	MBIO_83	Pelagic	Water	>80	Plankton	Primary	NA
BCS_18	18	COI	5	AR007	9	ML0612	USA	Pacific	Friday Harbor	FHL dock	MBIO_85	Pelagic	Water	>80	Plankton	Primary	NA
BCS_18	18	COI	5	AR007	10	ML0625	USA	Pacific	Friday Harbor	NA	MBIO_84	Pelagic	Water	NA	Plankton	Primary	NA
BCS_18	18	COI	6	AR012	1	ML0585	USA	Pacific	Friday Harbor	FHL dock	MBIO_37	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	6	AR012	2	ML0588	USA	Pacific	Friday Harbor	FHL dock	MBIO_43	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	6	AR012	3	ML0589	USA	Pacific	Friday Harbor	dredge	MBIO_30	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	6	AR012	4	ML0590	USA	Pacific	Friday Harbor	dredge	MBIO_30	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	6	AR012	5	ML0592	USA	Pacific	Friday Harbor	dredge	MBIO_30	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	6	AR012	6	ML0593	USA	Pacific	Friday Harbor	dredge	MBIO_30	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	6	AR012	7	ML0594	USA	Pacific	Friday Harbor	dredge	MBIO_30	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	6	AR012	8	ML0595	USA	Pacific	Friday Harbor	dredge	MBIO_30	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	6	AR012	9	ML0596	USA	Pacific	Friday Harbor	dredge	MBIO_30	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	6	AR012	10	ML0597	USA	Pacific	Friday Harbor	dredge	MBIO_23	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	7	AR013	1	ML0598	USA	Pacific	Friday Harbor	dredge	MBIO_23	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	7	AR013	2	ML0599	USA	Pacific	Friday Harbor	dredge	MBIO_23	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	7	AR013	3	ML0600	USA	Pacific	Friday Harbor	dredge	MBIO_23	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	7	AR013	4	ML0601	USA	Pacific	Friday Harbor	dredge	MBIO_23	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	7	AR013	5	ML0602	USA	Pacific	Friday Harbor	dredge	MBIO_23	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	7	AR013	6	ML0603	USA	Pacific	Friday Harbor	FHL dock	MBIO_43	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	7	AR013	7	ML0604	USA	Pacific	Friday Harbor	FHL dock	MBIO_43	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	7	AR013	8	ML0605	USA	Pacific	Friday Harbor	FHL dock	MBIO_43	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	7	AR013	9	ML0606	USA	Pacific	Friday Harbor	FHL dock	MBIO_43	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	7	AR013	10	ML0607	USA	Pacific	Friday Harbor	FHL dock	MBIO_43	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	8	AR014	1	ML0608	USA	Pacific	Friday Harbor	FHL dock	MBIO_43	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	8	AR014	2	ML0609	USA	Pacific	Friday Harbor	FHL dock	MBIO_43	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	8	AR014	3	ML0610	USA	Pacific	Friday Harbor	FHL dock	MBIO_43	Dock	Host crab	>45	Sessile	Primary	NA
BCS_18	18	COI	8	AR014	4	ML0617	USA	Pacific	Friday Harbor	FHL dock	MBIO_66	Seagrass	Seagrass	>45	Sessile	Primary	NA
BCS_18	18	COI	8	AR014	5	ML0627	USA	Pacific	Friday Harbor	FHL dock	A	Dock	M farcimen gut	>45	Diet	Primary	NA
BCS_18	18	COI	8	AR014	6	ML0628	USA	Pacific	Friday Harbor	FHL dock	B	Dock	M farcimen gut	>45	Diet	Primary	NA
BCS_18	18	COI	8	AR014	7	ML0629	USA	Pacific	Friday Harbor	FHL dock	C	Dock	M farcimen gut	>45	Diet	Primary	NA
BCS_18	18	COI	8	AR014	8	ML0631	USA	Pacific	Friday Harbor	FHL dock	E	Dock	M farcimen gut	>45	Diet	Primary	NA
BCS_18	18	COI	8	AR014	9	ML0632	USA	Pacific	Friday Harbor	FHL dock	F	Dock	M farcimen gut	>45	Diet	Primary	NA
BCS_18	18	COI	8	AR014	10	ML0633	USA	Pacific	Friday Harbor	FHL dock	G	Dock	M farcimen gut	>45	Diet	Primary	NA
BCS_18	18	COI	9	AR015	1	ML0613	USA	Pacific	Friday Harbor	FHL dock	MBIO_62	Dock	Kelp	>45	Sessile	Primary	NA
BCS_18	18	COI	9	AR015	2	ML0614	USA	Pacific	Friday Harbor	FHL dock	MBIO_63	Dock	Kelp	>45	Sessile	Primary	NA
BCS_18	18	COI	9	AR015	3	ML0615	USA	Pacific	Friday Harbor	FHL dock	MBIO_64	Dock	Kelp	>45	Sessile	Primary	NA
BCS_18	18	COI	9	AR015	4	ML0619	USA	Pacific	Friday Harbor	NA	3/30/16	Pelagic	Water	NA	Plankton	Primary	NA
BCS_18	18	COI	9	AR015	5	ML0620	USA	Pacific	Friday Harbor	NA	3/25/16	Pelagic	Water	NA	Plankton	Primary	NA
BCS_18	18	COI	9	AR015	6	ML0621	USA	Pacific	Friday Harbor	NA	MBIO_80	Pelagic	Water	NA	Plankton	Primary	NA
BCS_18	18	COI	9	AR015	7	ML0622	USA	Pacific	Friday Harbor	NA	5/1/16	Pelagic	Water	NA	Plankton	Primary	NA
BCS_18	18	COI	9	AR015	8	ML0623	USA	Pacific	Friday Harbor	NA	5/1/16	Pelagic	Water	NA	Plankton	Primary	NA
BCS_18	18	COI	9	AR015	9	ML0624	USA	Pacific	Friday Harbor	NA	3/30/16	Pelagic	Water	NA	Plankton	Primary	NA
BCS_18	18	COI	9	AR015	10	ML0626	USA	Pacific	Friday Harbor	NA	MBIO_82	Pelagic	Water	NA	Plankton	Primary	NA
BCS_18	18	COI	10	AR016	1	ML0634	USA	Pacific	Friday Harbor	FHL dock	H	Dock	M farcimen gut	>45	Diet	Primary	NA
BCS_18	18	COI	10	AR016	2	ML0635	USA	Pacific	Friday Harbor	FHL dock	I	Dock	M farcimen gut	>45	Diet	Primary	NA
BCS_18	18	COI	10	AR016	3	ML0636	USA	Pacific	Friday Harbor	FHL dock	J	Dock	M farcimen gut	>45	Diet	Primary	NA
BCS_18	18	COI	10	AR016	4	ML0637	USA	Pacific	Friday Harbor	FHL dock	K	Dock	M farcimen gut	>45	Diet	Primary	NA
BCS_18	18	COI	10	AR016	5	ML0638	USA	Pacific	Friday Harbor	FHL dock	L	Dock	M farcimen gut	>45	Diet	Primary	NA
BCS_18	18	COI	10	AR016	6	ML0639	USA	Pacific	Friday Harbor	FHL dock	M	Dock	M farcimen gut	>45	Diet	Primary	NA
BCS_18	18	COI	10	AR016	7	ML0640	USA	Pacific	Friday Harbor	FHL dock	N	Dock	M farcimen gut	>45	Diet	Primary	NA
BCS_18	18	COI	10	AR016	8	ML0641	USA	Pacific	Friday Harbor	FHL dock	O	Dock	M farcimen gut	>45	Diet	Primary	NA
BCS_18	18	COI	10	AR016	9	ML0642	USA	Pacific	Friday Harbor	FHL dock	P	Dock	M farcimen gut	>45	Diet	Primary	NA
BCS_18	18	COI	10	AR016	10	ML0643	USA	Pacific	Friday Harbor	FHL dock	Q	Dock	M farcimen gut	>45	Diet	Primary	NA
BCS_20	20	COI	1	A002	1	BN1	USA	Atlantic	Chesapeake Bay	Mallows	C	Beach	Sediment	>45	Interstitial	Primary	Mallows3
BCS_20	20	COI	2	A004	1	BN2	USA	Atlantic	Chesapeake Bay	Bethel	C	Beach	Sediment	>45	Interstitial	Primary	Bethel3
BCS_20	20	COI	3	A005	1	BN3	USA	Atlantic	Chesapeake Bay	MT	B	Beach	Sediment	>45	Interstitial	Primary	MT2
BCS_20	20	COI	4	A006	1	BN4	USA	Atlantic	Chesapeake Bay	NMNH	A	Land	Soil	>45	Interstitial	Primary	NMNH
BCS_20	20	COI	5	A007	1	BN5	USA	Atlantic	Chesapeake Bay	Matoaka	A	Beach	Sediment	>45	Interstitial	Primary	Matoaka1
BCS_20	20	COI	6	A012	1	BN6	USA	Atlantic	Chesapeake Bay	BT	B	Beach	Sediment	>45	Interstitial	Primary	BT2
BCS_20	20	COI	7	A013	1	BN7	USA	Atlantic	Chesapeake Bay	CC	B	Beach	Sediment	>45	Interstitial	Primary	CC2
BCS_20	20	COI	8	A014	1	BN8	USA	Atlantic	Chesapeake Bay	Windmill	B	Beach	Sediment	>45	Interstitial	Primary	Windmill2
BCS_20	20	COI	9	A015	1	BN9	USA	Atlantic	Chesapeake Bay	Plum	B	Beach	Sediment	>45	Interstitial	Primary	Plum2
BCS_20	20	COI	10	A016	1	BN10	USA	Atlantic	Chesapeake Bay	Chapel	B	Beach	Sediment	>45	Interstitial	Primary	Chapel2
BCS_20	20	COI	1	A002	2	BN11	USA	Atlantic	Chesapeake Bay	NB	C	Beach	Sediment	>45	Interstitial	Primary	NB3
BCS_20	20	COI	2	A004	2	BN12	USA	Atlantic	Chesapeake Bay	Mallows	A	Beach	Sediment	>45	Interstitial	Primary	Mallows1
BCS_20	20	COI	3	A005	2	BN13	USA	Atlantic	Chesapeake Bay	VBA	C	Beach	Sediment	>45	Interstitial	Primary	VBA3
BCS_20	20	COI	4	A006	2	BN14	USA	Atlantic	Chesapeake Bay	NB	B	Beach	Sediment	>45	Interstitial	Primary	NB2
BCS_20	20	COI	5	A007	2	BN15	USA	Atlantic	Chesapeake Bay	PL	A	Beach	Sediment	>45	Interstitial	Primary	PL1
BCS_20	20	COI	6	A012	2	BN16	USA	Atlantic	Chesapeake Bay	FI	A	Beach	Sediment	>45	Interstitial	Primary	FI1
BCS_20	20	COI	7	A013	2	BN17	USA	Atlantic	Chesapeake Bay	FI	C	Beach	Sediment	>45	Interstitial	Primary	FI3
BCS_20	20	COI	8	A014	2	BN18	USA	Atlantic	Chesapeake Bay	Plum	A	Beach	Sediment	>45	Interstitial	Primary	Plum1
BCS_20	20	COI	9	A015	2	BN19	USA	Atlantic	Chesapeake Bay	Plum	C	Beach	Sediment	>45	Interstitial	Primary	Plum3
BCS_20	20	COI	10	A016	2	BN20	USA	Atlantic	Chesapeake Bay	NB	A	Beach	Sediment	>45	Interstitial	Primary	NB1
BCS_20	20	COI	1	A002	3	BN21	USA	Atlantic	Chesapeake Bay	Mallows	B	Beach	Sediment	>45	Interstitial	Primary	Mallows2
BCS_20	20	COI	2	A004	3	BN22	USA	Atlantic	Chesapeake Bay	Bethel	B	Beach	Sediment	>45	Interstitial	Primary	Bethel2
BCS_20	20	COI	3	A005	3	BN23	USA	Atlantic	Chesapeake Bay	MT	C	Beach	Sediment	>45	Interstitial	Primary	MT3
BCS_20	20	COI	4	A006	3	BN24	USA	Atlantic	Chesapeake Bay	FI	B	Beach	Sediment	>45	Interstitial	Primary	FI2
BCS_20	20	COI	5	A007	3	BN25	USA	Atlantic	Chesapeake Bay	PL	B	Beach	Sediment	>45	Interstitial	Primary	PL2
BCS_20	20	COI	6	A012	3	BN26	USA	Atlantic	Chesapeake Bay	Col	C	Beach	Sediment	>45	Interstitial	Primary	Col3
BCS_20	20	COI	7	A013	3	BN27	USA	Atlantic	Chesapeake Bay	Chapel	C	Beach	Sediment	>45	Interstitial	Primary	Chapel3
BCS_20	20	COI	8	A014	3	BN28	USA	Atlantic	Chesapeake Bay	Windmill	C	Beach	Sediment	>45	Interstitial	Primary	Windmill3
BCS_20	20	COI	9	A015	3	BN29	USA	Atlantic	Chesapeake Bay	Chapel	A	Beach	Sediment	>45	Interstitial	Primary	Chapel1
BCS_20	20	COI	10	A016	3	BN30	USA	Atlantic	Chesapeake Bay	Matoaka	C	Beach	Sediment	>45	Interstitial	Primary	Matoaka3
BCS_20	20	COI	1	A002	4	BN31	USA	Atlantic	Chesapeake Bay	Bethel	A	Beach	Sediment	>45	Interstitial	Primary	Bethel1
BCS_20	20	COI	2	A004	4	BN32	USA	Atlantic	Chesapeake Bay	PL	C	Beach	Sediment	>45	Interstitial	Primary	PL3
BCS_20	20	COI	3	A005	4	BN33	USA	Atlantic	Chesapeake Bay	Buckroe	B	Beach	Sediment	>45	Interstitial	Primary	Buckroe2
BCS_20	20	COI	4	A006	4	BN34	USA	Atlantic	Chesapeake Bay	SN	C	Beach	Sediment	>45	Interstitial	Primary	SN3
BCS_20	20	COI	5	A007	4	BN35	USA	Atlantic	Chesapeake Bay	Matoaka	B	Beach	Sediment	>45	Interstitial	Primary	Matoaka2
BCS_20	20	COI	6	A012	4	BN36	USA	Atlantic	Chesapeake Bay	MT	A	Beach	Sediment	>45	Interstitial	Primary	MT1
BCS_20	20	COI	7	A013	4	BN37	USA	Atlantic	Chesapeake Bay	BT	A	Beach	Sediment	>45	Interstitial	Primary	BT1
BCS_20	20	COI	8	A014	4	BN38	USA	Atlantic	Chesapeake Bay	BT	C	Beach	Sediment	>45	Interstitial	Primary	BT3
BCS_20	20	COI	9	A015	4	BN39	USA	Atlantic	Chesapeake Bay	Col	A	Beach	Sediment	>45	Interstitial	Primary	Col1
BCS_20	20	COI	10	A016	4	BN40	USA	Atlantic	Chesapeake Bay	Col	B	Beach	Sediment	>45	Interstitial	Primary	Col2
BCS_20	20	COI	1	A002	5	BN41	USA	Atlantic	Chesapeake Bay	VBA	A	Beach	Sediment	>45	Interstitial	Primary	VBA1
BCS_20	20	COI	2	A004	5	BN42	USA	Atlantic	Chesapeake Bay	VBA	B	Beach	Sediment	>45	Interstitial	Primary	VBA2
BCS_20	20	COI	3	A005	5	BN43	USA	Atlantic	Chesapeake Bay	VBA	D	Beach	Sediment	>45	Interstitial	Primary	Buckroe1
BCS_20	20	COI	4	A006	5	BN44	USA	Atlantic	Chesapeake Bay	SN	A	Beach	Sediment	>45	Interstitial	Primary	SN1
BCS_20	20	COI	6	A012	5	BN46	USA	Atlantic	Chesapeake Bay	Buckroe	A	Beach	Sediment	>45	Interstitial	Primary	Buckroe1 (real)
BCS_20	20	COI	7	A013	5	BN47	USA	Atlantic	Chesapeake Bay	Buckroe	C	Beach	Sediment	>45	Interstitial	Primary	Buckroe3
BCS_20	20	COI	8	A014	5	BN48	USA	Atlantic	Chesapeake Bay	Windmill	A	Beach	Sediment	>45	Interstitial	Primary	Windmill1
BCS_20	20	COI	9	A015	5	BN49	USA	Atlantic	Chesapeake Bay	CC	A	Beach	Sediment	>45	Interstitial	Primary	CC1
BCS_20	20	COI	10	A016	5	BN50	USA	Atlantic	Chesapeake Bay	SN	B	Beach	Sediment	>45	Interstitial	Primary	SN2
BCS_19	19	COI	1	AR001	1	ML1917	Panama	Atlantic	Bocas del Toro	MLALR	C13			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	1	AR001	2	ML1941	Panama	Atlantic	Bocas del Toro	MLRNW	C16			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	1	AR001	3	ML1965	Panama	Atlantic	Bocas del Toro	MLPPR	C15			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	1	AR001	4	ML1989	Panama	Atlantic	Bocas del Toro	MLPST	C9			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	1	AR001	5	ML2013	Panama	Atlantic	Bocas del Toro	MLPPR	C7			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	1	AR001	6	ML2037	Panama	Atlantic	Bocas del Toro	MLCCR	C15			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	1	AR001	7	ML2061	Panama	Atlantic	Bocas del Toro	MLPST	C11			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	1	AR001	8	ML2295	Panama	Atlantic	Bocas del Toro	MLALR	H16			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	1	AR001	9	ML2127	Panama	Atlantic	Bocas del Toro	MLPBL	H1			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	1	AR001	10	ML2151	Panama	Atlantic	Bocas del Toro	MLCCR	H15			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	1	AR001	11	ML2177	Panama	Atlantic	Bocas del Toro	MLROL	H13			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	1	AR001	12	ML2201	Panama	Atlantic	Bocas del Toro	MLPBL	H9			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	1	AR001	13	ML2226	Panama	Atlantic	Bocas del Toro	MLPBL	H12			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	1	AR001	14	ML2250	Panama	Atlantic	Bocas del Toro	MLROL	H20			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	1	AR001	15	ML2276	Panama	Atlantic	Bocas del Toro	MLPPR	H7			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	2	AR002	1	ML1918	Panama	Atlantic	Bocas del Toro	MLCCR	C20			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	2	AR002	2	ML1942	Panama	Atlantic	Bocas del Toro	MLPBL	C2			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	2	AR002	3	ML1966	Panama	Atlantic	Bocas del Toro	MLROL	C20			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	2	AR002	4	ML1990	Panama	Atlantic	Bocas del Toro	MLROL	C1			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	2	AR002	5	ML2014	Panama	Atlantic	Bocas del Toro	MLALR	C2			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	2	AR002	6	ML2038	Panama	Atlantic	Bocas del Toro	MLSCR	C9			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	2	AR002	7	ML2062	Panama	Atlantic	Bocas del Toro	MLPBL	C9			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	2	AR002	8	ML2294	Panama	Atlantic	Bocas del Toro	MLALR	H19			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	2	AR002	9	ML2128	Panama	Atlantic	Bocas del Toro	MLPBL	H5			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	2	AR002	10	ML2152	Panama	Atlantic	Bocas del Toro	MLSIS	H8			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	2	AR002	11	ML2178	Panama	Atlantic	Bocas del Toro	MLSCR	H20			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	2	AR002	12	ML2202	Panama	Atlantic	Bocas del Toro	MLPPR	H8			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	2	AR002	13	ML2227	Panama	Atlantic	Bocas del Toro	MLRNW	H15			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	2	AR002	14	ML2251	Panama	Atlantic	Bocas del Toro	MLCCR	H8			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	2	AR002	15	ML2277	Panama	Atlantic	Bocas del Toro	MLROL	H15			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	3	AR003	1	ML1919	Panama	Atlantic	Bocas del Toro	MLSCR	C1			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	3	AR003	2	ML1943	Panama	Atlantic	Bocas del Toro	MLCCR	C9			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	3	AR003	3	ML1967	Panama	Atlantic	Bocas del Toro	MLSCR	C12			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	3	AR003	4	ML1991	Panama	Atlantic	Bocas del Toro	MLALR	C1			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	3	AR003	5	ML2015	Panama	Atlantic	Bocas del Toro	MLSIS	C15			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	3	AR003	6	ML2039	Panama	Atlantic	Bocas del Toro	MLSIS	C12			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	3	AR003	7	ML2063	Panama	Atlantic	Bocas del Toro	MLPST	C17			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	3	AR003	8	ML2105	Panama	Atlantic	Bocas del Toro	MLRNW	H11			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	3	AR003	9	ML2129	Panama	Atlantic	Bocas del Toro	MLPST	H9			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	3	AR003	10	ML2153	Panama	Atlantic	Bocas del Toro	MLPST	H1			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	3	AR003	11	ML2179	Panama	Atlantic	Bocas del Toro	MLPBL	H13			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	3	AR003	12	ML2203	Panama	Atlantic	Bocas del Toro	MLPPR	H11			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	3	AR003	13	ML2228	Panama	Atlantic	Bocas del Toro	MLPST	H14			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	3	AR003	14	ML2252	Panama	Atlantic	Bocas del Toro	MLPPR	H2			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	3	AR003	15	ML2278	Panama	Atlantic	Bocas del Toro	MLALR	H19			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	4	AR004	1	ML1920					Negative_4.5.18Ê			NA	Nuclease-free water	Control	NA
BCS_19	19	COI	4	AR004	2	ML1944	Panama	Atlantic	Bocas del Toro	MLPBL	C4			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	4	AR004	3	ML1968	Panama	Atlantic	Bocas del Toro	MLPST	C13			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	4	AR004	4	ML1992	Panama	Atlantic	Bocas del Toro	MLALR	C3			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	4	AR004	5	ML2016					Negative_20.4.18			NA	Nuclease-free water	Control	NA
BCS_19	19	COI	4	AR004	6	ML2040	Panama	Atlantic	Bocas del Toro	MLPPR	C11			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	4	AR004	7	ML2064	Panama	Atlantic	Bocas del Toro	MLPPR	C5			NA	Ccapistratus fish stomach content	Primary	NA
BCS_19	19	COI	4	AR004	8	ML2106	Panama	Atlantic	Bocas del Toro	MLRNW	H13			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	4	AR004	9	ML2130	Panama	Atlantic	Bocas del Toro	MLPBL	H4			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	4	AR004	10	ML2154	Panama	Atlantic	Bocas del Toro	MLALR	H1			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	4	AR004	11	ML2180	Panama	Atlantic	Bocas del Toro	MLALR	H3			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	4	AR004	12	ML2204	Panama	Atlantic	Bocas del Toro	MLPBL	H14			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	4	AR004	13	ML2229	Panama	Atlantic	Bocas del Toro	MLRNW	H14			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	4	AR004	14	ML2253	Panama	Atlantic	Bocas del Toro	MLALR	H10			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	4	AR004	15	ML2279	Panama	Atlantic	Bocas del Toro	MLCCR	H5			NA	Hpuella fish gut content	Primary	NA
BCS_19	19	COI	5	AR005	1	ML1921	Panama	Atlantic	Bocas del Toro	MLSIS	C2			NA	Ccapistratus fish stomach content	Primary	NA
